Rok,Miesiąc,Dzień,Nr,Dia,Długość,Tonaż,Numer,Gatunek
2019,czerwiec,5,2,160,10,144,571352,S355JR
2019,czerwiec,6,3,160,10,152,571353,S355JR
2019,czerwiec,6,4,160,10,148,571354,S355JR
2019,czerwiec,6,5,160,10,152,571355,S355JR
2019,czerwiec,6,6,160,10,144,571356,C17C
2019,czerwiec,6,7,160,12,158.2,571357,1018
2019,czerwiec,6,8,160,12,146.4,571358,1018
2019,czerwiec,6,9,160,12,129.6,571359,1018
2019,czerwiec,6,10,160,12,123.4,571360,1018
2019,czerwiec,6,1,160,12,144,571361,S235JR/S275JR
2019,czerwiec,6,2,160,12,144,571362,S235JR/S275JR
2019,czerwiec,6,3,160,12,139.2,571363,S235JR
2019,czerwiec,6,4,160,12,158,571364,S235JR
2019,czerwiec,7,5,160,12,139.2,571365,S235JR
2019,czerwiec,7,6,160,9,150.6,571366,S235JR
2019,czerwiec,7,7,160,9,139.8,571367,S235JR
2019,czerwiec,7,8,160,"10,6",150.08,571368,C4D
2019,czerwiec,7,9,160,"10,6",148.4,571369,C4D
2019,czerwiec,7,10,160,"10,6",146.16,571370,C4D
2019,czerwiec,7,1,160,10,150,571371,30MnB4
2019,czerwiec,7,2,160,10,154,571372,30MnB4
2019,czerwiec,7,3,160,10,152,571373,30MnB4
2019,czerwiec,7,4,160,12,156,571374,30MnB4
2019,czerwiec,7,5,160,12,146.4,571375,30MnB4
2019,czerwiec,7,6,160,12,158.4,571376,30MnB4
2019,czerwiec,7,7,160,12,153.6,571377,30MnB4
2019,czerwiec,7,8,160,12,148.8,571378,30MnB4
2019,czerwiec,7,9,160,12,153.6,571379,30MnB4
2019,czerwiec,7,10,160,12,144,571380,30MnB4
2019,czerwiec,7,11,160,12,156,571381,30MnB4
2019,czerwiec,7,12,160,12,146.4,571382,30MnB4
2019,czerwiec,7,13,160,12,148.4,571383,30MnB4
2019,czerwiec,7,1,160,12,156,571384,S235JR/S275JR
2019,czerwiec,7,2,160,12,146.4,571385,S235JR/S275JR
2019,czerwiec,7,3,160,12,144,571386,S235JR/S275JR
2019,czerwiec,7,4,160,12,158.4,571387,S235JR/S275JR
2019,czerwiec,7,5,160,12,144,571388,S235JR/S275JR
2019,czerwiec,7,6,160,12,151.2,571389,S235JR/S275JR
2019,czerwiec,7,7,160,12,151.2,571390,S235JR/S275JR
2019,czerwiec,7,8,160,12,148.8,571391,S235JR/S275JR
2019,czerwiec,7,9,160,12,144,571392,S235JR/S275JR
2019,czerwiec,8,10,160,12,144,571393,S235JR/S275JR
2019,czerwiec,8,11,160,12,148.8,571394,S235JR/S275JR
2019,czerwiec,8,12,160,12,151.2,571395,S235JR/S275JR
2019,czerwiec,8,13,160,12,141,571396,S235JR/S275JR
2019,czerwiec,8,1,160,14,150.8,571397,C45E
2019,czerwiec,8,2,160,14,151.2,571398,C45E
2019,czerwiec,8,3,160,14,151.2,571399,C45E
2019,czerwiec,8,4,160,14,151.2,571400,C45E
2019,czerwiec,8,5,160,14,151.2,571401,C45E
2019,czerwiec,8,6,160,14,151.2,571402,C45E
2019,czerwiec,8,7,160,14,148.4,571403,C45E
2019,czerwiec,8,8,160,14,145.6,571404,C45E
2019,czerwiec,8,9,160,14,148.4,571405,C45E
2019,czerwiec,8,10,160,14,148.4,571406,C45E
2019,czerwiec,8,11,160,14,153.7,571407,C45E
2019,czerwiec,8,12,160,14,154,571408,C45E
2019,czerwiec,8,13,160,14,140,571409,C45RC
2019,czerwiec,8,14,160,14,148.7,571410,C45RC
2019,czerwiec,8,1,160,12,148.8,571411,B500SP
2019,czerwiec,8,2,160,12,151.2,571412,B500SP
2019,czerwiec,8,3,160,12,138.7,571413,B500SP
2019,czerwiec,8,1,160,12,156,571414,S235JR/S275JR
2019,czerwiec,8,2,160,12,146.4,571415,S235JR/S275JR
2019,czerwiec,8,3,160,12,148.8,571416,S235JR/S275JR
2019,czerwiec,8,4,160,12,153.6,571417,S235JR/S275JR
2019,czerwiec,8,5,160,12,151.2,571418,S235JR/S275JR
2019,czerwiec,8,6,160,12,151.2,571419,S235JR/S275JR
2019,czerwiec,8,7,160,14,142.8,571420,S235JR/S275JR
2019,czerwiec,9,8,160,14,145.6,571421,S235JR/S275JR
2019,czerwiec,9,9,160,14,154,571422,S235JR/S275JR
2019,czerwiec,9,10,160,14,145.6,571423,S235JR/S275JR
2019,czerwiec,9,11,160,14,151.2,571424,S235JR/S275JR
2019,czerwiec,9,12,160,14,145.6,571425,S235JR/S275JR
2019,czerwiec,9,13,160,14,148.8,571426,S235JR/S275JR
2019,czerwiec,9,1,160,12,158.4,571427,32CrB4
2019,czerwiec,9,2,160,12,148.8,571428,32CrB4
2019,czerwiec,9,3,160,12,153.6,571429,32CrB4
2019,czerwiec,9,4,160,12,153.6,571430,32CrB4
2019,czerwiec,9,5,160,12,148.8,571431,32CrB4
2019,czerwiec,9,6,160,12,156,571432,32CrB4
2019,czerwiec,9,7,160,12,156,571433,32CrB4
2019,czerwiec,9,8,160,12,153.6,571434,32CrB4
2019,czerwiec,9,9,160,12,139.2,571435,32CrB4
2019,czerwiec,9,10,160,12,147.3,571436,32CrB4
2019,czerwiec,9,1,160,12,148.8,571437,B500SP
2019,czerwiec,9,2,160,12,151.2,571438,B500SP
2019,czerwiec,9,3,160,12,146.4,571439,B500SP
2019,czerwiec,9,4,160,12,153.6,571440,B500SP
2019,czerwiec,9,5,160,12,139.2,571441,B500SP
2019,czerwiec,9,6,160,12,156,571442,B500SP
2019,czerwiec,9,7,160,12,148.8,571443,B500SP
2019,czerwiec,9,8,160,12,153.6,571444,B500SP
2019,czerwiec,9,9,160,12,146.4,571445,B500SP
2019,czerwiec,9,10,160,12,144,571446,B500SP
2019,czerwiec,9,11,160,12,146.4,571447,B500SP
2019,czerwiec,10,12,160,12,151.2,571448,B500SP
2019,czerwiec,10,13,160,12,148.8,571449,B500SP
2019,czerwiec,10,14,160,12,153.6,571450,B500SP
2019,czerwiec,10,15,160,12,146.4,571451,B500SP
2019,czerwiec,10,16,160,12,144,571452,B500SP
2019,czerwiec,10,17,160,12,148.8,571453,B500SP
2019,czerwiec,10,18,160,12,144,571454,B500SP
2019,czerwiec,10,19,160,12,146.3,571455,B500SP
2019,czerwiec,10,1,160,14,150.6,571456,C35E
2019,czerwiec,10,2,160,14,151.2,571457,C35E
2019,czerwiec,10,3,160,12,141.6,571458,C35R
2019,czerwiec,10,4,160,12,153.6,571459,C35R
2019,czerwiec,10,5,160,14,156,571460,C35R
2019,czerwiec,10,6,160,14,151.2,571461,C35E
2019,czerwiec,10,7,160,14,151.2,571462,C35R
2019,czerwiec,10,8,160,14,146.4,571463,C35R
2019,czerwiec,10,9,160,14,153.6,571464,C35R
2019,czerwiec,10,10,160,14,149.4,571465,C35R
2019,czerwiec,10,1,160,14,151.2,571466,S355J2
2019,czerwiec,10,2,160,14,151.2,571467,S355J2
2019,czerwiec,10,3,160,14,151.2,571468,S355J2
2019,czerwiec,10,4,160,12,158.4,571469,S355J2
2019,czerwiec,10,5,160,14,142.8,571470,S355J2
2019,czerwiec,10,6,160,14,148.4,571471,S355J2
2019,czerwiec,10,7,160,14,145.6,571472,S355J2
2019,czerwiec,10,8,160,14,148.4,571473,S355J2
2019,czerwiec,10,9,160,14,139.2,571474,S355J2
2019,czerwiec,10,10,160,14,153.6,571475,S355J2
2019,czerwiec,11,11,160,14,151.2,571476,S355J2
2019,czerwiec,11,12,160,14,146.3,571477,S355J2
2019,czerwiec,11,1,160,14,145.4,571478,S355J2
2019,czerwiec,11,2,160,14,154,571479,S235JR
2019,czerwiec,11,3,160,14,142.8,571480,S235JR
2019,czerwiec,11,4,160,14,151.2,571481,S235JR
2019,czerwiec,11,5,160,14,148.4,571482,S235JR
2019,czerwiec,11,6,160,14,154,571483,S235JR
2019,czerwiec,11,7,160,14,142.8,571484,S235JR
2019,czerwiec,11,8,160,14,145.6,571485,S235JR
2019,czerwiec,11,9,160,14,154,571486,S235JR
2019,czerwiec,11,10,160,14,154,571487,S235JR
2019,czerwiec,11,11,160,14,151.2,571488,S235JR
2019,czerwiec,11,12,160,14,151.2,571489,S235JR
2019,czerwiec,11,13,160,14,151.2,571490,S235JR
2019,czerwiec,11,14,160,14,151.2,571491,S235JR
2019,czerwiec,11,15,160,14,154,571492,S235JR
2019,czerwiec,11,16,160,14,151.2,571493,S235JR
2019,czerwiec,11,17,160,12,146.4,571494,B500B
2019,czerwiec,11,18,160,12,144,571495,B500B
2019,czerwiec,11,19,160,12,148.8,571496,B500B
2019,czerwiec,11,20,160,12,148.8,571497,B500B
2019,czerwiec,11,21,160,12,144.7,571498,B500B
2019,czerwiec,11,1,160,14,151.2,571499,S235JR/S275JR
2019,czerwiec,11,2,160,14,151.2,571500,S235JR/S275JR
2019,czerwiec,11,3,160,14,134.4,571501,S235JR/S275JR
2019,czerwiec,11,4,160,14,151.2,571502,S235JR/S275JR
2019,czerwiec,11,5,160,14,151.2,571503,S235JR/S275JR
2019,czerwiec,11,6,160,14,151.2,571504,S235JR/S275JR
2019,czerwiec,12,7,160,14,148.4,571505,S235JR/S275JR
2019,czerwiec,12,8,160,14,154,571506,S235JR/S275JR
2019,czerwiec,12,9,160,14,142.8,571507,S235JR/S275JR
2019,czerwiec,12,10,160,14,145,571508,S235JR/S275JR
2019,czerwiec,12,11,160,14,151.2,571509,S235JR/S275JR
2019,czerwiec,12,12,160,14,148.4,571510,S235JR/S275JR
2019,czerwiec,12,13,160,14,134.4,571511,S235JR/S275JR
2019,czerwiec,12,1,160,12,146.4,571512,B500SP
2019,czerwiec,12,2,160,12,144,571513,B500SP
2019,czerwiec,12,3,160,12,148.8,571514,B500SP
2019,czerwiec,12,4,160,12,151.2,571515,B500SP
2019,czerwiec,12,5,160,12,148.8,571516,B500SP
2019,czerwiec,12,6,160,12,151.2,571517,B500SP
2019,czerwiec,12,7,160,12,151.2,571518,B500SP
2019,czerwiec,12,8,160,12,148.8,571519,B500SP
2019,czerwiec,12,9,160,12,146.4,571520,B500SP
2019,czerwiec,12,10,160,12,151.2,571521,B500SP
2019,czerwiec,12,11,160,12,148.8,571522,B500SP
2019,czerwiec,12,12,160,12,148.8,571523,B500SP
2019,czerwiec,12,13,160,12,148.8,571524,B500SP
2019,czerwiec,12,14,160,12,148.8,571525,B500SP
2019,czerwiec,12,15,160,12,151.2,571526,B500SP
2019,czerwiec,12,16,160,12,144,571527,B500SP
2019,czerwiec,12,17,160,12,146.4,571528,B500SP
2019,czerwiec,12,18,160,12,148.8,571529,B500SP
2019,czerwiec,12,19,160,12,146.4,571530,B500SP
2019,czerwiec,12,20,160,12,152.2,571531,B500SP
2019,czerwiec,12,1,160,12,144,571532,B500SP
2019,czerwiec,12,2,160,12,146.4,571533,B500SP
2019,czerwiec,12,3,160,12,144,571534,B500SP
2019,czerwiec,13,4,160,12,148.8,571535,B500SP
2019,czerwiec,13,5,160,12,144,571536,B500SP
2019,czerwiec,13,6,160,12,148.8,571537,B500SP
2019,czerwiec,13,7,160,12,156,571538,B500SP
2019,czerwiec,13,8,160,12,141.6,571539,B500SP
2019,czerwiec,13,9,160,12,134.4,571540,B500SP
2019,czerwiec,13,10,160,12,139.2,571541,B500SP
2019,czerwiec,13,11,160,12,133.4,571542,B500SP
2019,czerwiec,13,1,160,12,144,571543,B500SP
2019,czerwiec,13,2,160,12,153.6,571544,B500SP
2019,czerwiec,13,3,160,12,141.6,571545,B500SP
2019,czerwiec,13,4,160,12,153.6,571546,B500SP
2019,czerwiec,13,5,160,12,146.4,571547,B500SP
2019,czerwiec,13,6,160,12,148.8,571548,B500SP
2019,czerwiec,13,7,160,12,148.8,571549,B500SP
2019,czerwiec,13,8,160,12,148.8,571550,B500SP
2019,czerwiec,13,9,160,12,134.4,571551,B500SP
2019,czerwiec,14,10,160,12,141.6,571552,B500SP
2019,czerwiec,14,11,160,12,146.4,571553,B500SP
2019,czerwiec,14,12,160,12,153.6,571554,B500SP
2019,czerwiec,14,13,160,12,146.4,571555,B500SP
2019,czerwiec,14,14,160,12,146.4,571556,B500SP
2019,czerwiec,14,15,160,12,151.2,571557,B500SP
2019,czerwiec,14,16,160,12,148.8,571558,B500SP
2019,czerwiec,14,17,160,12,151.2,571559,B500SP
2019,czerwiec,14,18,160,12,148.8,571560,B500SP
2019,czerwiec,14,19,160,12,141.6,571561,B500SP
2019,czerwiec,14,20,160,12,152,571562,B500SP
2019,czerwiec,14,1,160,14,150.4,571563,S235JR
2019,czerwiec,14,2,160,14,151,571564,S235JR
2019,czerwiec,14,3,160,14,148.4,571565,S235JR
2019,czerwiec,14,4,160,14,148.4,571566,S235JR
2019,czerwiec,14,5,160,14,148.4,571567,S235JR
2019,czerwiec,14,6,160,14,151.2,571568,S235JR
2019,czerwiec,14,7,160,14,154,571569,S235JR
2019,czerwiec,14,8,160,14,145.6,571570,S235JR
2019,czerwiec,14,9,160,14,151.2,571571,S235JR
2019,czerwiec,14,10,160,14,151.2,571572,S235JR
2019,czerwiec,14,11,160,14,148.4,571573,S235JR
2019,czerwiec,14,12,160,14,151.2,571574,S235JR
2019,czerwiec,14,13,160,14,151.2,571575,S235JR
2019,czerwiec,14,14,160,14,151.2,571576,S235JR
2019,czerwiec,14,15,160,12,156,571577,B500B
2019,czerwiec,14,16,160,12,117.6,571578,B500SP
2019,czerwiec,14,17,160,12,146.5,571579,B500SP
2019,czerwiec,14,18,160,12,148.8,571580,B500SP
2019,czerwiec,14,19,160,12,146.4,571581,B500SP
2019,czerwiec,15,20,160,12,146.4,571582,B500SP
2019,czerwiec,15,1,160,12,153.6,571583,B500SP
2019,czerwiec,15,2,160,12,146.4,571584,B500SP
2019,czerwiec,15,3,160,12,148.8,571585,B500SP
2019,czerwiec,15,4,160,12,146.4,571586,B500SP
2019,czerwiec,15,5,160,12,146.4,571587,B500SP
2019,czerwiec,15,6,160,12,151.2,571588,B500SP
2019,czerwiec,15,7,160,12,146.4,571589,B500SP
2019,czerwiec,15,8,160,12,148.8,571590,B500SP
2019,czerwiec,15,9,160,12,129.6,571591,B500SP
2019,czerwiec,15,10,160,12,165.6,571592,B500B
2019,czerwiec,15,11,160,12,144,571593,B500B
2019,czerwiec,15,12,160,12,153.6,571594,B500B
2019,czerwiec,15,13,160,12,146.4,571595,B500B
2019,czerwiec,15,14,160,12,151.2,571596,B500B
2019,czerwiec,15,15,160,12,151.2,571597,B500B
2019,czerwiec,15,16,160,12,156,571598,B500B
2019,czerwiec,15,17,160,12,144,571599,B500B
2019,czerwiec,15,18,160,12,144.4,571600,B500B
2019,czerwiec,15,19,160,12,148.8,571601,B500B
2019,czerwiec,15,20,160,12,148.8,571602,B500B
2019,czerwiec,15,21,160,12,160.8,571603,B500B
2019,czerwiec,15,1,160,11,134.2,571604,B500SP
2019,czerwiec,15,2,160,11,149.6,571605,B500SP
2019,czerwiec,15,3,160,11,151.8,571606,B500SP
2019,czerwiec,15,4,160,11,151.8,571607,B500SP
2019,czerwiec,15,5,160,11,149.6,571608,B500SP
2019,czerwiec,15,6,160,11,145.2,571609,B500SP
2019,czerwiec,15,7,160,11,149.4,571610,B500SP
2019,czerwiec,15,8,160,11,151.7,571611,B500SP
2019,czerwiec,16,9,160,11,140.8,571612,B500SP
2019,czerwiec,16,10,160,11,149.6,571613,B500SP
2019,czerwiec,16,11,160,11,145.2,571614,B500SP
2019,czerwiec,16,12,160,11,156.2,571615,B500SP
2019,czerwiec,16,13,160,11,151.8,571616,B500SP
2019,czerwiec,16,14,160,11,156.2,571617,B500SP
2019,czerwiec,16,15,160,11,147.4,571618,B500SP
2019,czerwiec,16,16,160,12,144,571619,B500SP
2019,czerwiec,16,17,160,12,151.7,571620,B500SP
2019,czerwiec,16,18,160,12,141.6,571621,B500SP
2019,czerwiec,16,19,160,12,153.6,571622,B500SP
2019,czerwiec,16,20,160,12,141.6,571623,B500SP
2019,czerwiec,16,1,160,12,153.6,571624,B500SP
2019,czerwiec,16,2,160,12,146.4,571625,B500SP
2019,czerwiec,16,3,160,12,151.2,571626,B500SP
2019,czerwiec,16,4,160,12,151.2,571627,B500SP
2019,czerwiec,16,5,160,12,151.2,571628,B500SP
2019,czerwiec,16,6,160,12,148.8,571629,B500SP
2019,czerwiec,16,7,160,12,151.2,571630,B500SP
2019,czerwiec,16,8,160,12,146.4,571631,B500SP
2019,czerwiec,16,9,160,12,151.2,571632,B500SP
2019,czerwiec,16,10,160,12,144,571633,B500SP
2019,czerwiec,16,11,160,12,146.4,571634,B500SP
2019,czerwiec,16,12,160,12,144,571635,B500SP
2019,czerwiec,16,13,160,12,151.2,571636,B500SP
2019,czerwiec,16,14,160,12,151.2,571637,B500SP
2019,czerwiec,16,15,160,12,148.8,571638,B500SP
2019,czerwiec,16,16,160,12,146.4,571639,B500SP
2019,czerwiec,16,17,160,12,153.6,571640,B500SP
2019,czerwiec,16,18,160,12,149.2,571641,B500SP
2019,czerwiec,17,1,160,12,148.8,571642,B500SP
2019,czerwiec,17,2,160,12,148.8,571643,B500SP
2019,czerwiec,17,3,160,12,148.8,571644,B500SP
2019,czerwiec,17,4,160,12,153.6,571645,B500SP
2019,czerwiec,17,5,160,12,141.3,571646,B500SP
2019,czerwiec,17,1,160,14,150.6,571647,S355J2
2019,czerwiec,17,2,160,14,151.2,571648,S355J2
2019,czerwiec,17,3,160,14,162.4,571649,S355J2
2019,czerwiec,17,4,160,14,156.8,571650,S355J2
2019,czerwiec,17,5,160,14,151.2,571651,S355J2
2019,czerwiec,17,6,160,14,151.2,571652,S355J2
2019,czerwiec,17,7,160,14,142.4,571653,S355J2
2019,czerwiec,17,8,160,12,73.8,571654,S700MC
2019,czerwiec,17,1,160,11,147.4,571655,B500SP
2019,czerwiec,17,2,160,11,144.8,571656,B500SP
2019,czerwiec,17,3,160,11,149.6,571657,B500SP
2019,czerwiec,17,4,160,11,158.4,571658,B500SP
2019,czerwiec,17,5,160,11,154,571659,B500SP
2019,czerwiec,17,6,160,11,144,571660,B500SP
2019,czerwiec,17,7,160,11,151.2,571661,B500SP
2019,czerwiec,17,8,160,12,151.2,571662,B500SP
2019,czerwiec,17,9,160,12,148.8,571663,B500SP
2019,czerwiec,17,10,160,12,144,571664,B500SP
2019,czerwiec,17,11,160,12,153.6,571665,B500SP
2019,czerwiec,17,12,160,12,151.2,571666,B500SP
2019,czerwiec,17,13,160,12,151.2,571667,B500SP
2019,czerwiec,17,14,160,12,153.6,571668,B500SP
2019,czerwiec,17,15,160,12,146.4,571669,B500SP
2019,czerwiec,17,16,160,12,153.6,571670,B500SP
2019,czerwiec,18,17,160,12,151.2,571671,B500SP
2019,czerwiec,18,18,160,12,153.6,571672,B500SP
2019,czerwiec,18,19,160,12,148.8,571673,B500SP
2019,czerwiec,18,20,160,12,150.8,571674,B500SP
2019,czerwiec,18,1,160,14,150.6,571675,S480W
2019,czerwiec,18,2,160,14,151.2,571676,S480W
2019,czerwiec,18,3,160,14,154,571677,S480W
2019,czerwiec,18,4,160,14,148.4,571678,S480W
2019,czerwiec,18,5,160,13,157.2,571679,S480W
2019,czerwiec,18,6,160,13,156,571680,S480W
2019,czerwiec,18,7,160,13,145.6,571681,S480W
2019,czerwiec,18,8,160,13,156,571682,S480W
2019,czerwiec,18,9,160,13,148.2,571683,S480W
2019,czerwiec,18,10,160,13,148.2,571684,S480W
2019,czerwiec,18,11,160,13,153.4,571685,S480W
2019,czerwiec,18,12,160,13,150.8,571686,S480W
2019,czerwiec,18,13,160,13,148.2,571687,S480W
2019,czerwiec,18,14,160,13,150.8,571688,S480W
2019,czerwiec,18,15,160,13,139,571689,S480W
2019,czerwiec,18,1,160,12,148.8,571690,B500SP
2019,czerwiec,18,2,160,12,144,571691,B500SP
2019,czerwiec,18,3,160,12,148.8,571692,B500SP
2019,czerwiec,18,4,160,12,148.8,571693,B500SP
2019,czerwiec,18,5,160,12,144,571694,B500SP
2019,czerwiec,18,6,160,12,153.6,571695,B500SP
2019,czerwiec,18,7,160,12,153.6,571696,B500SP
2019,czerwiec,18,8,160,12,141.6,571697,B500SP
2019,czerwiec,18,9,160,12,148.8,571698,B500SP
2019,czerwiec,18,10,160,12,148.8,571699,B500SP
2019,czerwiec,18,11,160,12,151.2,571700,B500SP
2019,czerwiec,19,12,160,12,148.8,571701,B500SP
2019,czerwiec,19,13,160,12,146.4,571702,B500SP
2019,czerwiec,19,14,160,12,158.4,571703,B500SP
2019,czerwiec,19,15,160,12,146.4,571704,B500SP
2019,czerwiec,19,16,160,12,148.8,571705,B500SP
2019,czerwiec,19,17,160,12,153.6,571706,B500SP
2019,czerwiec,19,18,160,12,146.4,571707,B500SP
2019,czerwiec,19,19,160,12,148.8,571708,B500SP
2019,czerwiec,19,20,160,12,147.4,571709,B500SP
2019,czerwiec,19,1,160,14,151.2,571710,S235JR/S275JR
2019,czerwiec,19,2,160,14,168,571711,S235JR/S275JR
2019,czerwiec,19,3,160,"8,1",124.74,571712,P235GH
2019,czerwiec,19,4,160,"8,1",145.8,571713,P235GH
2019,czerwiec,19,5,160,"8,1",147.42,571714,P235GH
2019,czerwiec,19,6,160,"8,1",149.04,571715,P235GH
2019,czerwiec,19,7,160,"8,1",149.04,571716,P235GH
2019,czerwiec,19,8,160,"8,1",116.64,571717,P235GH
2019,czerwiec,19,9,160,"8,1",150.66,571718,P235GH
2019,czerwiec,19,10,160,"8,1",147.42,571719,P235GH
2019,czerwiec,19,11,160,"8,1",149.04,571720,P235GH
2019,czerwiec,19,12,160,"8,1",152.28,571721,P235GH
2019,czerwiec,19,13,160,"8,1",147.06,571722,P235GH
2019,czerwiec,19,1,160,14,151.2,571723,S235JR/S275JR
2019,czerwiec,19,2,160,14,168,571724,S235JR/S275JR
2019,czerwiec,19,3,160,"8,1",131.22,571725,P235GH
2019,czerwiec,19,4,160,"8,1",150.66,571726,P235GH
2019,czerwiec,19,5,160,"8,1",131.22,571727,P235GH
2019,czerwiec,19,6,160,14,168,571728,S235JR/S275JR
2019,czerwiec,20,7,160,14,151.2,571729,S235JR/S275JR
2019,czerwiec,20,8,160,14,151.2,571730,S235JR/S275JR
2019,czerwiec,20,9,160,14,151.2,571731,S235JR/S275JR
2019,czerwiec,20,10,160,14,145.6,571732,S235JR/S275JR
2019,czerwiec,20,11,160,14,148.4,571733,S235JR/S275JR
2019,czerwiec,20,12,160,14,131,571734,S235JR/S275JR
2019,czerwiec,24,1,160,12,148.8,571735,B500B
2019,czerwiec,24,2,160,12,151.2,571736,B500B
2019,czerwiec,24,3,160,12,146.4,571737,B500B
2019,czerwiec,24,4,160,12,148.8,571738,B500B
2019,czerwiec,24,5,160,12,151.2,571739,B500B
2019,czerwiec,24,6,160,12,148.8,571740,B500B
2019,czerwiec,24,7,160,12,144,571741,B500B
2019,czerwiec,24,8,160,12,151.2,571742,B500B
2019,czerwiec,24,9,160,12,156,571743,B500B
2019,czerwiec,24,10,160,12,163.2,571744,B500B
2019,czerwiec,24,11,160,12,129.6,571745,B500SP
2019,czerwiec,24,12,160,12,144,571746,B500SP
2019,czerwiec,24,13,160,12,153.6,571747,B500SP
2019,czerwiec,24,14,160,12,144,571748,B500SP
2019,czerwiec,24,15,160,12,153.6,571749,B500SP
2019,czerwiec,24,16,160,12,139.2,571750,B500SP
2019,czerwiec,24,17,160,12,127.2,571751,B500SP
2019,czerwiec,24,18,160,12,148.8,571752,B500SP
2019,czerwiec,24,19,160,12,151.2,571753,B500SP
2019,czerwiec,25,20,160,12,156,571754,B500SP
2019,czerwiec,25,1,160,14,151.2,571755,41Cr4
2019,czerwiec,25,2,160,14,151.2,571756,41Cr4
2019,czerwiec,25,3,160,14,151.2,571757,41Cr4
2019,czerwiec,25,4,160,14,151.2,571758,41Cr4
2019,czerwiec,25,5,160,12,158.4,571759,41Cr4
2019,czerwiec,25,6,160,12,148.8,571760,41Cr4
2019,czerwiec,25,7,160,12,153.6,571761,41Cr4
2019,czerwiec,25,8,160,12,148.8,571762,41Cr4
2019,czerwiec,25,9,160,12,148.8,571763,41Cr4
2019,czerwiec,25,10,160,12,148.6,571764,41CrS4
2019,czerwiec,25,1,160,12,144,571765,B500SP
2019,czerwiec,25,2,160,12,158.4,571766,B500SP
2019,czerwiec,25,3,160,12,146.4,571767,B500SP
2019,czerwiec,25,4,160,12,151.2,571768,B500SP
2019,czerwiec,25,5,160,12,146.4,571769,B500SP
2019,czerwiec,25,6,160,12,156,571770,B500SP
2019,czerwiec,25,7,160,12,124.8,571771,B500SP
2019,czerwiec,25,8,160,12,165.6,571772,B500SP
2019,czerwiec,25,9,160,12,146.4,571773,B500SP
2019,czerwiec,25,10,160,12,148.8,571774,B500SP
2019,czerwiec,25,11,160,12,151.2,571775,B500SP
2019,czerwiec,25,12,160,12,148.8,571776,B500SP
2019,czerwiec,25,13,160,12,146.4,571777,B500SP
2019,czerwiec,25,14,160,12,144,571778,B500SP
2019,czerwiec,25,15,160,12,151.2,571779,B500SP
2019,czerwiec,25,16,160,12,146.2,571780,B500SP
2019,czerwiec,25,17,160,12,151.2,571781,B500SP
2019,czerwiec,25,18,160,12,144,571782,B500SP
2019,czerwiec,26,19,160,12,136.8,571783,B500SP
2019,czerwiec,26,20,160,12,151.2,571784,B500SP
2019,czerwiec,26,21,160,12,141.8,571785,B500SP
2019,czerwiec,26,1,160,14,168,571786,S235JR
2019,czerwiec,26,2,160,"8,1",106.92,571787,P235GH
2019,czerwiec,26,3,160,14,168,571788,S235JR/S275JR
2019,czerwiec,26,4,160,14,151.2,571789,S235JR/S275JR
2019,czerwiec,26,5,160,14,156.8,571790,S235JR/S275JR
2019,czerwiec,26,6,160,14,151.2,571791,S235JR/S275JR
2019,czerwiec,26,7,160,14,151.2,571792,S235JR/S275JR
2019,czerwiec,26,8,160,14,142.8,571793,S235JR/S275JR
2019,czerwiec,26,9,160,14,151.2,571794,S235JR/S275JR
2019,czerwiec,26,10,160,14,148.4,571795,S235JR/S275JR
2019,czerwiec,26,11,160,14,148.4,571796,S235JR/S275JR
2019,czerwiec,26,12,160,14,151.2,571797,S235JR/S275JR
2019,czerwiec,26,13,160,14,150.1,571798,S235JR/S275JR
2019,czerwiec,26,1,160,12,139.2,571799,B500SP
2019,czerwiec,26,2,160,12,153.6,571800,B500SP
2019,czerwiec,26,3,160,12,144,571801,B500SP
2019,czerwiec,26,4,160,12,153.6,571802,B500SP
2019,czerwiec,26,5,160,12,146.4,571803,B500SP
2019,czerwiec,26,6,160,12,146.4,571804,B500SP
2019,czerwiec,26,7,160,12,151.2,571805,B500SP
2019,czerwiec,26,8,160,12,146.4,571806,B500SP
2019,czerwiec,26,9,160,12,151.2,571807,B500SP
2019,czerwiec,26,10,160,12,151.2,571808,B500SP
2019,czerwiec,26,11,160,12,144,571809,B500SP
2019,czerwiec,26,12,160,12,153.6,571810,B500SP
2019,czerwiec,26,13,160,12,148.8,571811,B500SP
2019,czerwiec,27,14,160,12,151.2,571812,B500SP
2019,czerwiec,27,15,160,12,145.7,571813,B500SP
2019,czerwiec,27,1,160,12,158.4,571814,35HGS
2019,czerwiec,27,2,160,12,138.7,571815,35HGS
2019,czerwiec,27,1,160,12,145.8,571816,B500SP
2019,czerwiec,27,2,160,12,153.6,571817,B500SP
2019,czerwiec,27,3,160,12,144,571818,B500SP
2019,czerwiec,27,4,160,12,130.8,571819,B500SP
2019,czerwiec,27,1,160,12,144,571820,B500B
2019,czerwiec,27,2,160,12,170.4,571821,B500B
2019,czerwiec,27,4,160,12,129.6,571822,B500SP
2019,czerwiec,27,5,160,12,151.2,571823,B500SP
2019,czerwiec,27,6,160,12,151.2,571824,B500SP
2019,czerwiec,27,7,160,12,151.2,571825,B500SP
2019,czerwiec,27,8,160,12,146.4,571826,B500SP
