S235JR/S275JR,C45E+Cr,1,1,56
C45E+Cr,C45E,5,56,9
C45RC,STRETCH500,3,10,39
STRETCH500,C45RC,1,39,10
S235JR/S275JR,ATLASIII,3,1,33
ATLASIII,S235JR/S275JR,3,33,1
S355J2,21Mn5,1,2,86
21Mn5,C35E,1,86,41
C35RC,B500B,1,62,22
32CrB4,C7D,1,32,21
C10C,C9D,2,72,31
30MnB4,St44.2,1,15,93
St44.2,B500SP,2,93,6
B500SP,St44.2,5,6,93
St44.2,S235JR/S275JR,2,93,1
S235J2+N,23MnB4,1,30,29
St52.3,S235JR,1,3,11
42CrMoS4,42CrMo4,2,61,45
34CrMo4,B500SP,1,77,6
S355K2,S235JR/S275JR,1,88,1
S355J2,C45E,3,2,9
B500B,27MnSi5,1,22,53
27MnSi5,S355J2,2,53,2
S355J2,27MnSi5,2,2,53
S235JR/S275JR,S355JR,1,1,74
S355J2,S355JR,1,2,74
S355JR,20Mn5,1,74,44
20Mn5,B500SP,1,44,6
St44.2,S355J2,2,93,2
B500B,32CrB4,2,22,32
32CrB4,B500B,1,32,22
B500B,S275J2+N,1,22,94
S275J2+N,S235J2+N,1,94,30
S235J2+N,C10D,1,30,90
C10D,C7D,1,90,21
C7D,B500B,1,21,22
S480W,25G2Ti,1,18,52
25G2Ti,St52.3,1,52,3
S235JR/S275JR,16MnCr5,2,1,13
16MnCr5,B500SP,2,13,6
C45RC,S235JR/S275JR,3,10,1
30MnB5,B30,1,82,37
S550W,C45E,1,17,9
C45RC,S355K2,1,10,88
S355K2,S355J2,2,88,2
S235JR,11SMn30,2,11,95
11SMn30,S235JR,3,95,11
S355J2,St44.2,1,2,93
St44.2,S235JR,6,93,11
S235JR,C45E,5,11,9
C45RC,C45R+Cr+H,1,10,83
C45E,S235JR/S275JR,2,9,1
S235JR,C22E,1,11,64
30MnB4,B500B,1,15,22
C7D,23MnB4,1,21,29
C17C,S275JR,1,19,87
S275JR,S235J2+N,5,87,30
S355J2,S235J2,2,2,96
S235J2,B500SP,2,96,6
B500SP,C45E+Cr,1,6,56
C45E,C45,5,9,42
C45,C45R,1,42,47
C45R,C45RC,1,47,10
B500B,23GHNMA-V,1,22,40
23GHNMA-V,S235JR/S275JR,1,40,1
C15E,C15E+Mn,1,65,97
C15E+Mn,S235JR,1,97,11
NV A,S355J2,1,48,2
AH36,S235JR/S275JR,1,54,1
B500B,50S2,1,22,73
C45RC,ATLASIII,1,10,33
ATLASIII,42CrMo4,1,33,45
S235JR,C10E,1,11,80
C10E,P235GH,1,80,12
20Mn5,S355J2,2,44,2
B500SP,S275JR,1,6,87
S235J2+N,C17C,1,30,19
C17C,C15C,1,19,66
C15C,S235JR,1,66,11
C4D1,C4C,1,25,98
C4C,B500SP,1,98,6
S235JR,St44.2,3,11,93
B500SP,STRETCH500SN,1,6,99
STRETCH500SN,St52.3,1,99,3
B500B,C45E+Cr,1,22,56
16MnCrS5,S235JR/S275JR,1,14,1
S235JR/S275JR,S275JR,2,1,87
S275JR,B500SP,1,87,6
1006,S235JR,2,23,11
C9D,23MnB4,1,31,29
B500B,11SMn30,2,22,95
11SMn30,B500SP,4,95,6
B500SP,C17CMC-B,3,6,100
C17CMC-B,St44.2,1,100,93
B500B,St52.3,1,22,3
S355J2,42CrMo4,1,2,45
S235JRC,S355J2,1,4,2
S235JR/S275JR,C45E+N,1,1,51
C45E,2C45,2,9,101
2C45,C45E,1,101,9
C45R,C35RC,1,47,62
S355J2,C22E,1,2,64
B500SP,S235J2+N,1,6,30
1006,S480W,1,23,18
C17CMC-B,B500SP,2,100,6
B500SP,S355K2,1,6,88
C45,B500SP,1,42,6
S235JR/S275JR,S550W,4,1,17
S235JR/S275JR,25G2Ti,1,1,52
25G2Ti,11SMn30,1,52,95
S235JR-Si,C45RC,1,57,10
C45RC,S235JR,1,10,11
30MnB4,C7D,1,15,21
S235JR,S275JR,1,11,87
B500B,St44.2,1,22,93
AH36,B500SP,1,54,6
NV A,S700MC,1,48,75
2C45,B500SP,1,101,6
S235JR,23G2NMHA-F,2,11,7
23G2NMHA-F,S235JR,2,7,11
S355J2,ATLASIII S2,1,2,102
ATLASIII S2,35MnB4Ti,1,102,50
35MnB4Ti,C35E,1,50,41
C35E,S235JR,1,41,11
S235JR,ATLASIII S2,1,11,102
ATLASIII S2,S235JR,1,102,11
41CrS4,S235JR/S275JR,1,76,1
St52.3,S550W,1,3,17
S235JR/S275JR,C15E+Mn,1,1,97
C15E+Mn,C17CMC-B,1,97,100
C17CMC-B,ATLASIII,1,100,33
C45,C45RC,1,42,10
S235JRC,30MnB4,1,4,15
S355J2,1018,1,2,27
C10D,B500SP,1,90,6
C9D,C7D,2,31,21
B500SP,C4D,1,6,26
19MnB4,S235JR/S275JR,1,28,1
C4D,B30,1,26,37
B30,30MnB5,1,37,82
30MnB5,27MnCrB5-2,1,82,35
27MnCrB5-2,B500SP,1,35,6
1006,STRETCH500,1,23,39
B500SP,S700MC,1,6,75
S700MC,B500B,1,75,22
C45,2C45,2,42,101
2C45,C45,1,101,42
C45,C35RC,1,42,62
S235JR-Si,C15R,1,57,5
S235JR-Si,S355J2,1,57,2
20Mn5,S235JR,1,44,11
C7D,St44.2,1,21,93
16MnCrS5,S355JR,1,14,74
S355JR,S235JR/S275JR,2,74,1
30MnB4,S550W,1,15,17
23MnB4,20MnB4,2,29,103
20MnB4,C7D,1,103,21
C9D,C4D1,1,31,25
C4D1,S235JR,1,25,11
S235JR,HZ740,1,11,16
42CrMo4,42CrMo4+HH,1,45,104
42CrMo4+HH,42CrMoS4,1,104,61
S355J2,51CrV4,1,2,105
51CrV4,B500SP,1,105,6
31Mn4,S480W,1,58,18
B500SP,11SMn30,1,6,95
S235JR/S275JR,30MnB4,2,1,15
